CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15589361,716,Other Provinces,Male,34,9,0,1,1,1,16673.9275,0
15665158,813,Other Provinces,Male,27,1,34318.84,1,0,1,28933.29,0
15611157,709,Copperbelt,Female,32,2,21953.7225,1,1,0,34644.5925,0
15577170,532,Copperbelt,Male,60,5,19176.4675,2,0,1,3472.4325,0
15768530,554,Other Provinces,Female,27,4,0,2,1,1,33770.9325,0
15641319,518,Other Provinces,Male,50,4,0,1,0,0,26778.0625,1
15713267,779,Other Provinces,Female,34,5,0,2,0,1,27919.1575,0
15599976,749,Copperbelt,Female,27,9,0,2,1,0,33183.7175,0
15629299,546,Lusaka,Female,52,1,26518.7225,1,1,1,5887.1125,1
15668472,705,Other Provinces,Female,24,5,44449.9575,2,0,0,19971.515,0
15812040,594,Copperbelt,Male,36,6,38470.0375,1,0,0,33857.93,0
15800031,681,Copperbelt,Male,43,3,16584.67,1,1,1,4693.125,1
15806455,611,Copperbelt,Male,27,7,0,2,1,1,39368.525,0
15814930,588,Lusaka,Female,40,10,31383.6275,1,1,0,30376.045,1
15613014,722,Lusaka,Male,29,1,26808.4625,2,1,0,6231.23,0
15641860,764,Lusaka,Male,34,6,27190.0675,2,1,0,41581.1975,1
15626795,672,Copperbelt,Female,40,3,0,1,1,0,28292.9025,1
15572374,733,Other Provinces,Male,36,1,0,2,0,1,27094.455,0
15749328,697,Copperbelt,Female,45,1,0,2,1,0,11701.905,1
15592570,773,Other Provinces,Female,23,8,0,2,1,0,14189.9475,0
15600510,680,Other Provinces,Female,37,6,31035.1425,2,1,0,23206.5875,0
15570289,697,Lusaka,Male,43,8,25852.29,1,1,0,16723.32,1
15705506,751,Other Provinces,Male,38,7,0,2,0,0,22709.9025,0
15814940,642,Other Provinces,Female,33,9,0,2,1,1,37618.785,0
15662641,850,Copperbelt,Male,19,8,0,1,1,1,17142.4725,0
15715003,625,Other Provinces,Female,49,2,20204.1125,1,1,1,5004.6975,0
15656613,646,Copperbelt,Female,34,3,32820.7775,1,0,0,32625.1625,0
15805690,694,Other Provinces,Female,35,7,0,1,1,0,33392.6075,1
15651315,627,Copperbelt,Male,41,3,0,2,1,0,33179.95,0
15796505,811,Lusaka,Female,34,1,37324.2975,2,1,1,46584.935,0
15635459,667,Lusaka,Female,27,3,26529.125,2,1,0,918.6775,0
15696564,752,Copperbelt,Male,38,0,36493.6975,2,1,1,34423.5575,0
15631063,710,Copperbelt,Female,33,2,0,2,1,0,18236.33,0
15704231,430,Copperbelt,Female,33,8,0,1,1,1,17439.9775,0
15609804,688,Copperbelt,Male,29,1,0,2,1,0,38673.8925,0
15708063,712,Copperbelt,Male,36,2,25187.375,3,0,0,17689.5925,1
15785167,795,Other Provinces,Male,29,4,0,2,0,0,38927.91,0
15765846,820,Other Provinces,Female,31,2,23555.6325,1,1,0,25892.7,0
15764841,623,Copperbelt,Female,35,0,32639.31,1,1,1,11970.1775,0
15632472,472,Other Provinces,Female,32,1,39849.4375,1,0,1,14330.795,0
15681697,508,Copperbelt,Male,31,8,18135.37,1,1,0,32450.77,0
15612043,418,Copperbelt,Male,36,7,22536.26,1,1,1,17289.4825,0
15628308,850,Copperbelt,Female,24,6,0,2,1,1,3289.975,0
15652700,539,Copperbelt,Male,39,6,0,2,1,1,21691.87,0
15578375,628,Copperbelt,Male,39,6,0,2,0,0,33610.4,0
15754929,757,Copperbelt,Male,31,10,9884.8475,2,0,0,48129.8475,0
15759741,591,Lusaka,Female,34,4,37658.825,1,1,1,18068.71,0
15713505,554,Copperbelt,Male,31,1,0,2,0,1,48165.1375,0
15715988,793,Copperbelt,Male,35,2,0,2,1,1,19926.03,0
15579714,542,Copperbelt,Female,29,7,0,2,0,1,49162.93,0
15570912,728,Lusaka,Female,32,9,31943.025,2,1,1,38160.87,0
15736990,537,Copperbelt,Male,28,3,39460.5175,1,1,0,21727.8725,0
15648367,600,Lusaka,Female,29,6,18607.525,2,1,1,24012.775,0
15732334,653,Copperbelt,Female,40,0,0,2,1,0,8948.9625,0
15568963,674,Lusaka,Male,34,2,38199.475,1,1,0,43927.35,1
15723873,657,Other Provinces,Male,31,3,31291.755,1,0,0,24705.0975,0
15732270,727,Other Provinces,Male,71,8,0,1,1,1,49611.7275,1
15789055,635,Other Provinces,Male,35,2,28408.79,1,1,0,22720.78,0
15643158,598,Copperbelt,Female,40,9,0,1,1,0,17115.6475,1
15742272,669,Copperbelt,Female,44,8,24104.5225,1,0,0,32902.37,1
15752915,488,Copperbelt,Female,34,2,0,2,1,1,45317.71,0
15701522,711,Copperbelt,Female,29,9,0,2,0,1,808.7,0
15779529,620,Copperbelt,Male,32,7,0,2,1,1,8666.4475,0
15784320,632,Copperbelt,Female,44,3,33448.4725,1,1,1,8651.785,1
15691104,460,Lusaka,Female,40,6,29876.895,2,1,0,22890.1575,1
15758836,675,Other Provinces,Male,36,3,13524.545,2,0,1,13619.63,0
15632789,794,Copperbelt,Male,30,8,0,2,1,1,6028.4775,0
15702561,782,Copperbelt,Male,32,9,0,1,1,1,21891.7425,0
15733014,813,Copperbelt,Female,62,10,16166.9875,2,0,1,35113.535,0
15791302,741,Copperbelt,Male,32,8,0,2,1,0,35899.675,0
15683471,691,Copperbelt,Male,38,7,0,2,0,0,20404.35,0
15799534,720,Copperbelt,Male,71,5,45783.8475,2,1,1,49422.125,0
15674541,575,Other Provinces,Male,52,8,30981.3075,1,0,0,27835.665,1
15795151,705,Copperbelt,Female,38,3,30973.6075,1,1,0,5294.275,0
15673180,727,Lusaka,Female,18,2,23454.175,2,1,0,31543.0275,0
15648876,501,Copperbelt,Female,34,5,0,1,1,0,6845.2475,0
15713043,691,Copperbelt,Female,33,6,0,2,1,1,25102.0775,0
15615477,529,Other Provinces,Female,44,1,0,2,0,0,3540.325,0
15622729,649,Copperbelt,Female,46,2,0,2,1,1,16650.675,0
15685844,518,Lusaka,Female,35,8,35416.4075,1,0,1,48194.16,0
15751748,666,Copperbelt,Male,51,2,37055.6625,1,0,0,39238.385,1
15782247,540,Copperbelt,Male,22,4,0,3,1,1,46558.315,1
15724632,537,Copperbelt,Female,41,0,0,2,0,1,43815.6225,0
15815125,668,Other Provinces,Male,45,4,25621.5525,2,1,1,39594.8125,0
15768270,579,Other Provinces,Female,31,9,0,2,1,0,28098.995,0
15628145,682,Copperbelt,Female,43,5,31462.9825,1,1,1,48329.5825,0
15727819,677,Other Provinces,Female,34,10,42917.975,1,1,1,12694.4425,0
15605531,457,Other Provinces,Female,38,6,0,2,1,0,43304.7725,0
15691817,547,Other Provinces,Female,44,5,0,3,0,0,1364.7675,1
15593736,598,Lusaka,Female,46,7,32942.26,1,0,0,46245.0575,1
15592583,731,Copperbelt,Female,47,1,28853.5475,3,0,0,47933.6675,1
15670702,618,Copperbelt,Male,37,2,42044.5525,2,0,1,25318.3075,0
15733616,806,Copperbelt,Male,40,5,20153.4825,1,1,1,35709.66,0
15595874,666,Other Provinces,Female,36,6,0,2,1,0,44173.2175,0
15799422,535,Copperbelt,Female,40,8,0,1,1,1,6922.4425,0
15670668,658,Lusaka,Male,29,5,18848.8825,2,0,1,13728.73,0
15566091,545,Other Provinces,Female,32,4,0,1,1,0,23684.8,0
15578761,459,Other Provinces,Female,42,6,32408.5625,2,1,1,44420.755,1
15618936,688,Copperbelt,Female,51,5,0,1,1,0,22906.0275,1
15659495,784,Other Provinces,Male,23,2,0,1,1,1,1711.9325,0
15591711,739,Other Provinces,Male,38,0,32091.61,1,1,0,3199.1075,0
15766066,668,Lusaka,Female,28,1,31127.7525,1,0,0,28564.545,0
15705313,707,Copperbelt,Female,33,2,14509.0825,1,1,1,20833.945,0
15631217,663,Copperbelt,Male,40,6,39054.5475,1,0,1,8401.93,0
15786800,723,Lusaka,Male,52,5,32923.7425,1,0,1,23218.375,1
15684769,542,Copperbelt,Male,67,10,32357.84,1,0,1,5335.935,0
15655794,620,Copperbelt,Male,36,8,0,2,1,1,36484.4975,0
15681115,787,Other Provinces,Male,39,10,27233.8475,1,1,1,25292.075,0
15717527,619,Copperbelt,Female,49,9,36339.9975,1,1,0,9546.7125,0
15631868,744,Other Provinces,Male,36,2,38451.11,1,1,1,21803.3325,0
15612776,850,Other Provinces,Female,39,10,0,2,1,1,35757.5225,0
15736008,644,Copperbelt,Female,46,9,23860.3175,1,1,0,27190.2625,1
15737778,782,Other Provinces,Female,41,4,0,1,1,0,33235.97,0
15567557,573,Copperbelt,Male,27,2,32060.7575,1,1,1,2907.835,0
15694453,631,Lusaka,Male,37,9,32879.8725,2,1,1,12938.045,0
15785654,727,Lusaka,Male,45,6,28605.7125,2,1,1,26169.695,1
15784124,645,Lusaka,Male,41,2,23481.325,1,1,0,30995.535,1
15595657,649,Lusaka,Male,40,4,23750.3325,1,0,1,30800.7475,0
15571476,635,Other Provinces,Male,38,0,25814.285,1,0,0,39586.1575,0
15792305,762,Lusaka,Male,46,6,30892.9425,3,0,1,14253.5425,1
15635728,693,Copperbelt,Male,41,4,0,2,0,0,39095.3675,0
15740476,659,Lusaka,Female,32,3,37730.935,2,0,1,43663.1275,0
15597265,660,Copperbelt,Male,38,7,0,2,0,1,36646.3825,0
15665014,458,Other Provinces,Male,36,5,0,2,1,0,19930.945,0
15758685,706,Other Provinces,Female,37,7,0,2,1,1,27724.825,0
15631912,840,Copperbelt,Male,30,8,34072.9275,1,1,0,13528.345,0
15756272,526,Lusaka,Female,35,9,29634.1,1,1,0,10245.2175,1
15608873,665,Copperbelt,Male,51,2,0,1,0,0,13338.34,0
15701908,623,Other Provinces,Female,40,7,0,1,1,1,6476.03,0
15642098,622,Other Provinces,Female,36,0,27240,2,1,0,27795.075,1
15786392,765,Copperbelt,Male,41,4,31045.5525,1,0,0,25038.3575,0
15757001,624,Copperbelt,Female,32,2,19842.2175,2,1,1,36367.985,0
15760662,521,Lusaka,Female,29,2,21803.2,1,1,1,248.715,0
15790204,663,Other Provinces,Female,22,9,0,1,1,0,7283.9725,1
15699515,643,Lusaka,Male,33,7,24657.5775,2,1,1,10062.705,0
15565806,532,Copperbelt,Male,38,9,0,2,0,0,7645.9875,0
15660211,629,Lusaka,Male,35,7,39211.8225,2,1,0,7956.0725,0
15599004,655,Other Provinces,Male,37,1,0,1,1,1,26510.2425,0
15735203,654,Lusaka,Female,32,1,28627.7125,1,1,1,31535.8075,0
15660535,680,Copperbelt,Female,47,5,0,2,1,1,44960.8325,0
15634146,835,Lusaka,Male,18,2,35718.09,1,1,1,29408.1575,0
15811970,653,Copperbelt,Female,42,1,0,2,1,1,1442.08,0
15808905,823,Copperbelt,Male,37,5,41214.545,1,1,1,43379.1775,0
15572626,620,Other Provinces,Male,44,8,0,2,1,1,3906.8775,0
15585379,704,Copperbelt,Male,39,2,27881.255,1,1,0,49871.24,0
15660608,699,Copperbelt,Male,44,8,39674.4025,1,1,0,26795.305,0
15610686,850,Copperbelt,Male,63,8,42458.1425,1,0,0,46026.815,1
15620344,813,Copperbelt,Male,29,6,0,1,1,0,8488.4675,0
15575759,583,Other Provinces,Female,40,3,13607.0925,1,1,0,27409.695,1
15796071,657,Other Provinces,Male,29,7,20972.2575,1,1,0,38264.905,0
15729377,798,Copperbelt,Male,36,1,0,2,1,1,39761.025,0
15750970,500,Other Provinces,Male,40,1,24751.06,1,1,1,38211.4975,0
15579706,611,Copperbelt,Female,46,5,0,1,1,0,19419.285,1
15589948,607,Other Provinces,Male,28,1,33984.025,2,1,1,27640.035,0
15747762,609,Copperbelt,Male,32,7,29630.1025,1,0,0,953.87,0
15682021,471,Lusaka,Male,23,6,26148.1375,2,1,0,32934.0575,0
15646302,705,Copperbelt,Female,24,7,25042.3775,1,1,0,30352.1375,0
15725767,701,Copperbelt,Male,23,3,0,2,1,0,9740.1475,0
15685096,753,Copperbelt,Female,50,4,0,2,1,1,215.35,0
15704250,506,Copperbelt,Male,34,7,0,2,0,0,28960.525,0
15701291,601,Copperbelt,Male,44,3,0,2,1,0,7651.7775,0
15693018,678,Lusaka,Male,23,10,28890.9275,1,1,1,22908.3825,0
15787550,719,Copperbelt,Male,69,3,0,2,1,1,14580.015,0
15617655,564,Other Provinces,Female,35,9,0,2,1,1,26459.345,0
15634950,657,Lusaka,Male,57,8,26793.645,1,1,1,31592.3875,1
15650437,522,Lusaka,Male,32,8,31112.59,2,1,1,41446.525,0
15669922,530,Other Provinces,Female,36,2,0,2,1,1,3680.45,0
15619953,662,Other Provinces,Female,42,6,26255.32,1,1,0,12060.595,0
15637411,749,Copperbelt,Male,30,1,0,2,0,1,31637.9125,0
15646558,611,Other Provinces,Male,51,1,30718.685,1,1,1,37412.1125,0
15786789,725,Copperbelt,Female,29,6,0,2,1,1,47694.2075,0
15609558,835,Lusaka,Female,47,5,27072.32,2,1,1,11464.8875,1
15734461,562,Lusaka,Male,31,2,28177.05,1,0,1,46592.575,0
15617866,657,Other Provinces,Male,67,5,29946.3675,2,1,1,26883.58,0
15771977,730,Copperbelt,Female,39,1,24752.6675,1,1,0,48736.45,0
15694160,624,Copperbelt,Male,37,0,0,2,0,0,28026.1375,0
15572467,506,Copperbelt,Male,37,5,0,2,1,1,31885.9525,0
15682489,605,Copperbelt,Male,27,9,0,2,1,0,49522.9525,0
15775627,509,Copperbelt,Male,35,8,0,2,0,1,16857.82,0
15768763,562,Copperbelt,Male,37,2,0,1,0,1,13131.2875,1
15684865,771,Copperbelt,Female,66,7,35943.2675,1,1,1,32706.97,0
15569249,576,Copperbelt,Female,55,6,11145.5175,3,0,1,16884.9625,1
15672246,686,Lusaka,Male,43,2,33724.0075,1,1,1,24461.7625,0
15730460,722,Copperbelt,Male,37,2,0,1,0,0,30226.7075,0
15806983,640,Copperbelt,Male,44,3,34287.17,1,1,0,23095.2525,0
15812607,663,Lusaka,Female,46,6,23859.85,1,1,1,5259.645,1
15745624,828,Copperbelt,Male,37,4,0,2,1,0,23711.3625,0
15790659,701,Other Provinces,Male,59,7,0,2,0,1,6899.3975,0
15766609,655,Copperbelt,Female,47,10,0,2,1,0,41944.655,0
15737047,754,Copperbelt,Female,45,6,0,1,1,0,18470.42,1
15599591,600,Lusaka,Female,39,7,22119.34,2,1,0,14658.0925,0
15644882,616,Lusaka,Female,36,10,19562.3825,1,1,0,34233.7275,0
15584363,824,Copperbelt,Male,30,0,33408.505,1,1,1,40513.48,0
15692406,427,Copperbelt,Male,37,5,0,2,1,1,30371.275,0
15570271,577,Other Provinces,Male,31,6,0,1,1,1,49098.8125,0
15602282,587,Lusaka,Female,45,8,33745.185,1,1,1,30827.3925,1
15784130,850,Lusaka,Female,30,8,38717.57,1,1,1,13547.845,0
15580043,575,Other Provinces,Female,22,8,26307.335,1,1,1,8599.27,0
15671582,660,Other Provinces,Male,38,6,27467.33,1,1,1,38660.4775,0
15605134,617,Copperbelt,Female,34,0,32811.1625,2,1,0,45807.255,0
15712551,622,Lusaka,Female,58,7,29230.5625,1,1,0,30103.9025,1
15706458,812,Lusaka,Male,39,5,28932.6775,3,1,1,46399.835,1
15694200,693,Copperbelt,Male,36,8,44527.955,1,0,0,14679.9075,1
15615016,515,Copperbelt,Male,33,2,0,2,1,1,34007.2425,0
15661349,633,Copperbelt,Male,35,10,0,2,1,0,16418.8675,0
15768495,700,Copperbelt,Female,32,8,27730.7875,2,1,1,40461.4525,1
15765532,612,Lusaka,Male,76,6,24041.72,1,1,1,47848.315,0
15719479,619,Other Provinces,Female,56,7,0,2,1,1,10610.5525,0
15582519,479,Copperbelt,Male,47,6,30449.2725,1,0,1,1452.975,1
15734161,636,Copperbelt,Male,43,6,0,2,1,0,10782.2375,0
15776096,606,Other Provinces,Male,34,3,40393.06,1,0,1,47769.055,0
15678201,548,Copperbelt,Female,46,1,0,1,1,1,26117.265,1
15795458,718,Other Provinces,Female,39,2,0,1,1,1,13034.6225,0
15688880,672,Lusaka,Male,40,10,25745.11,1,1,0,321.4525,1
15746127,572,Copperbelt,Female,47,2,0,2,1,0,9024.925,0
15731781,551,Copperbelt,Male,43,7,0,2,1,0,44598.42,0
15585066,660,Copperbelt,Female,43,1,0,1,0,1,28006.525,1
15699340,680,Copperbelt,Male,37,4,0,2,1,0,15310.2175,0
15596405,546,Other Provinces,Male,25,7,31932.06,2,1,1,26319.935,0
15741092,671,Other Provinces,Male,34,10,38340.005,1,1,0,35127.465,0
15664759,675,Other Provinces,Male,32,10,0,2,1,0,47886.4125,0
15802625,733,Lusaka,Male,48,7,21478.88,1,1,1,5965.125,0
15782778,815,Copperbelt,Male,35,4,0,2,0,1,49622.5825,0
15768095,579,Copperbelt,Male,31,9,0,1,0,1,34762,0
15705735,577,Other Provinces,Male,43,3,0,2,1,1,33752.23,0
15766826,824,Copperbelt,Male,26,7,36566.5,1,1,0,5475.905,1
15707505,699,Other Provinces,Male,31,8,31481.8775,2,1,0,36915.3675,0
15599410,721,Copperbelt,Male,41,2,0,2,1,0,42054.9375,0
15717700,683,Other Provinces,Male,34,9,28652.3875,2,0,1,6334.8225,0
15729435,623,Copperbelt,Male,40,6,0,2,1,1,16529.7675,0
15791877,706,Lusaka,Male,34,0,35160.315,2,1,1,19317.9775,0
15738634,533,Copperbelt,Male,47,9,20836.8125,1,1,1,34424.0625,0
15668958,521,Copperbelt,Male,30,2,26829.0225,1,1,0,16074.955,0
15603323,660,Other Provinces,Female,33,1,0,2,0,0,29458.7275,0
15619537,550,Copperbelt,Male,31,5,35550.0475,2,1,1,30555.4275,0
15684147,678,Copperbelt,Male,43,5,25584.5475,1,1,1,19912.405,0
15784000,715,Lusaka,Female,34,9,25569.38,1,0,0,44463.1425,1
15692583,678,Copperbelt,Female,32,5,0,2,1,0,22571.1175,0
15809100,548,Copperbelt,Female,32,2,43112.1925,1,1,0,47020.9425,1
15786014,568,Copperbelt,Male,28,5,36276.41,2,1,0,46372.2775,0
15771086,512,Copperbelt,Female,36,3,21081.9425,2,1,0,4418.84,0
15744689,479,Lusaka,Male,35,9,23208.4725,1,1,0,24862.465,1
15782531,684,Other Provinces,Female,31,8,0,2,1,0,47159.2625,0
15651713,684,Copperbelt,Male,45,6,37017.8475,1,1,0,45893.7525,0
15750671,512,Other Provinces,Male,31,6,0,2,1,0,42115.565,0
15789714,691,Other Provinces,Male,21,3,25750.235,1,1,1,26162.145,0
15724181,647,Other Provinces,Male,47,5,26400.8025,2,1,1,39340.225,0
15626684,547,Copperbelt,Female,38,5,41884.9925,1,0,1,39801.835,0
15773869,797,Other Provinces,Male,59,4,32330.36,1,1,1,23406.1375,0
15734008,727,Lusaka,Male,59,5,38145.265,1,1,0,17957.525,1
15699225,757,Copperbelt,Male,46,0,0,2,1,0,9365.0125,0
15572762,410,Lusaka,Female,50,2,25569.6975,2,1,0,22455.62,0
15583067,687,Copperbelt,Female,36,4,24289.49,1,0,1,15796.2625,0
15782468,850,Other Provinces,Male,51,3,27449.8875,2,1,1,3114.44,1
15729018,666,Copperbelt,Female,33,2,36807.4125,1,1,1,14102.5425,0
15784676,583,Copperbelt,Male,51,6,31317.0075,2,1,0,41270.5625,0
15637876,663,Lusaka,Female,36,6,19313.375,1,0,0,8954.4925,1
15602735,692,Lusaka,Male,45,6,38074.2075,4,0,1,27010.215,1
15739502,549,Lusaka,Female,31,9,33755.0525,2,1,1,5835.795,0
15621687,813,Copperbelt,Male,34,0,0,2,1,0,10792.2875,0
15580560,769,Copperbelt,Female,73,1,0,1,1,1,7448.0275,0
15757467,563,Other Provinces,Male,57,6,0,2,1,1,9824.37,0
15583138,739,Copperbelt,Male,42,2,35410.73,2,1,0,43037.44,0
15753874,694,Copperbelt,Male,37,10,35958.8675,1,0,1,8331.6775,0
15675963,627,Copperbelt,Female,57,9,0,2,1,1,26928.105,0
15749727,829,Other Provinces,Male,50,7,0,2,0,1,44614.715,0
15597394,668,Other Provinces,Male,34,0,0,1,0,0,24996.215,0
15777211,515,Copperbelt,Male,65,7,23028.4025,1,1,1,35637.0825,0
15759874,532,Copperbelt,Male,44,3,37148.8875,1,1,0,18709.66,1
15627203,508,Other Provinces,Male,54,10,0,1,1,1,43937.34,0
15751412,704,Copperbelt,Male,36,3,28592.6025,1,0,1,16702.62,0
15656286,794,Copperbelt,Male,33,0,0,2,0,0,44530.6775,0
15783463,678,Copperbelt,Female,26,1,0,2,1,0,11360.92,0
15779586,822,Lusaka,Female,46,3,28768.505,2,1,0,6562.465,0
15803947,757,Lusaka,Female,30,6,40344.505,1,0,0,17981.57,1
15663942,639,Copperbelt,Female,38,5,0,2,0,0,23429.095,0
15708362,793,Copperbelt,Male,63,4,25932.4475,2,1,1,20068.015,0
15751788,850,Other Provinces,Male,28,9,24352.0075,1,1,1,43963.41,0
15737910,703,Lusaka,Male,35,5,35172.77,2,1,0,41952.565,0
15695103,790,Other Provinces,Male,37,6,0,2,1,1,29871.0025,0
15747591,665,Other Provinces,Female,40,1,43358.1375,1,0,1,29191.6975,0
15745266,434,Other Provinces,Male,55,6,0,1,0,1,18390.5125,1
15685357,750,Other Provinces,Female,36,8,28235.0175,1,0,1,2463.9525,0
15771270,635,Copperbelt,Female,27,8,31867.89,1,1,1,38229.0125,1
15790282,817,Lusaka,Male,58,3,28581.8975,2,1,1,10707.7775,0
15676521,696,Copperbelt,Female,31,8,0,2,0,0,47768.5275,0
15790658,621,Other Provinces,Male,42,8,17170.92,1,1,1,18539.4275,0
15595588,773,Other Provinces,Female,39,4,0,2,0,1,45520.3625,0
15764916,616,Lusaka,Female,43,7,23996.0525,1,0,1,28815.635,1
15632793,638,Copperbelt,Female,29,9,25854.435,1,1,1,3834.1,0
15742404,718,Copperbelt,Male,38,7,0,2,1,0,9577.085,0
15812767,731,Other Provinces,Male,70,3,0,2,1,1,35295.165,0
15619465,555,Other Provinces,Female,24,2,0,2,0,1,49466.6375,0
15568328,488,Copperbelt,Female,22,6,0,2,1,1,16598.4725,0
15641175,701,Lusaka,Male,63,3,30229.13,3,0,0,36181.8625,1
15811036,565,Copperbelt,Male,46,7,33842.4275,1,0,1,35032.555,0
15742609,600,Lusaka,Male,28,2,29155.8275,1,0,1,14976.3225,0
15747503,705,Other Provinces,Male,44,0,46138.03,1,1,0,17215.075,1
15729362,745,Copperbelt,Male,36,8,16806.5925,1,1,0,32697.4,0
15656522,593,Other Provinces,Male,32,10,39634.355,1,1,0,41712.6425,0
15709338,544,Copperbelt,Female,29,1,29640.1375,1,1,1,41034.34,0
15620443,711,Copperbelt,Female,81,6,0,2,1,1,18069.06,0
15769389,709,Lusaka,Female,39,9,31180.98,1,1,0,18410.465,0
15740602,674,Lusaka,Female,27,4,27892.0025,1,0,1,5506.545,0
15671387,507,Copperbelt,Female,29,4,22337.3675,2,0,0,45156.67,0
15754261,648,Other Provinces,Male,42,2,24698.9025,2,1,0,22280.9975,0
15618155,663,Copperbelt,Male,45,5,20798.78,1,1,1,12170.525,0
15581968,745,Copperbelt,Female,33,1,0,2,1,1,43607.7525,0
15763612,756,Lusaka,Male,41,2,31109.8725,2,0,1,11773.2775,0
15614643,731,Other Provinces,Female,39,2,0,2,1,0,34184.2825,0
15777054,584,Lusaka,Male,42,3,34369.7825,1,1,0,6417.275,0
15763922,608,Copperbelt,Male,31,7,19990.73,2,1,0,15225.43,0
15794266,559,Copperbelt,Male,32,9,36325.88,1,1,0,25890.245,0
15608209,622,Lusaka,Male,33,3,24231.53,2,1,0,12138.4425,0
15741719,540,Copperbelt,Female,40,3,41324.53,1,0,1,49965.6875,0
15774285,649,Other Provinces,Female,47,8,27695.82,1,1,1,17855.04,0
15770554,769,Copperbelt,Male,31,4,15324.2625,2,1,1,1779.505,0
15742834,640,Copperbelt,Male,45,1,0,1,1,1,2727.0825,0
15683027,570,Lusaka,Male,29,4,30507.1625,2,1,1,43448.1925,0
15760294,512,Copperbelt,Female,41,8,36287.57,1,1,0,16217.33,1
15655171,624,Copperbelt,Male,80,3,0,1,1,1,16450.36,0
15792934,661,Copperbelt,Male,26,8,0,2,0,0,49218.9675,0
15604536,850,Lusaka,Female,31,4,41168.165,1,0,1,15484.025,0
15748532,828,Other Provinces,Male,42,10,0,1,1,1,46517.785,0
15566269,787,Copperbelt,Male,25,5,0,2,1,0,11826.975,0
15726179,757,Lusaka,Female,43,5,32858.3325,2,1,1,874.3575,1
15572390,850,Other Provinces,Female,39,6,0,2,1,0,25980.3575,0
15590268,529,Other Provinces,Male,35,5,23943.2425,1,1,1,28195.375,0
15783875,500,Copperbelt,Female,34,4,0,2,1,0,3208.49,0
15607230,588,Lusaka,Male,33,9,37546.555,2,1,1,16402.7525,0
15758692,669,Copperbelt,Female,29,7,36502.85,1,0,0,12562.29,0
15598044,715,Copperbelt,Female,35,3,0,1,1,1,38003.09,0
15728505,601,Copperbelt,Male,44,1,25121.545,2,1,1,15669.6325,0
15585367,555,Lusaka,Female,46,4,30098.2475,1,1,0,44429.97,1
15802220,599,Other Provinces,Male,35,6,34275.6625,1,0,0,19217.7025,0
15673333,698,Lusaka,Male,52,8,24195.3475,1,1,1,38343.4275,0
15754820,637,Lusaka,Male,35,8,36781.9525,2,1,1,21190.175,0
15732791,641,Lusaka,Male,32,5,30736.98,1,1,1,24788.715,0
15649508,643,Other Provinces,Male,48,8,0,2,1,0,43682.325,0
15796351,603,Lusaka,Male,35,1,26336.5075,2,1,1,32594.875,0
15785358,586,Lusaka,Male,46,8,26742.24,1,1,1,19841.745,1
15669490,837,Lusaka,Male,37,6,23500.4025,2,1,0,35180.7625,0
15800784,645,Copperbelt,Male,42,4,24574.545,1,1,1,169.015,0
15598521,580,Lusaka,Female,33,7,32911.7525,2,0,0,19943.7975,0
15761453,667,Copperbelt,Male,42,6,0,1,1,0,22222.5125,0
15759290,620,Other Provinces,Male,29,9,0,2,1,0,3283.47,0
15584190,704,Copperbelt,Male,36,7,30006.745,2,0,1,25150.4325,0
15666297,706,Other Provinces,Female,53,3,0,3,0,0,22119.755,1
15620341,500,Lusaka,Male,44,9,40209.5325,2,1,0,49065.41,0
15612108,625,Copperbelt,Male,52,5,41244.5025,1,1,1,16947.1225,0
15654456,511,Lusaka,Male,48,6,37431.52,1,0,0,22076.9675,1
15584090,621,Other Provinces,Female,40,7,0,2,0,1,32820.9,1
15644699,850,Copperbelt,Female,40,0,0,2,1,0,274.9875,0
15730447,629,Copperbelt,Female,49,4,0,2,1,1,49083.87,0
15804002,691,Copperbelt,Female,33,1,32076.7075,1,1,1,28395.1975,0
15776631,466,Copperbelt,Female,36,5,29885.0375,1,0,1,20150.9975,0
15632010,647,Other Provinces,Male,33,7,30315.0475,2,1,0,19304.12,0
15812706,627,Other Provinces,Male,49,4,27771.875,1,0,1,36670.0625,0
15730339,670,Other Provinces,Male,30,3,33361.585,1,0,0,788.7375,0
15642515,620,Copperbelt,Female,42,1,0,2,0,1,16391.48,0
15622443,549,Copperbelt,Male,31,4,0,2,0,1,6421.2125,0
15765520,769,Lusaka,Male,27,7,47153.5175,1,1,0,42836.0225,0
15680643,729,Other Provinces,Female,42,1,0,2,1,1,37383.9925,0
15754537,748,Copperbelt,Male,40,0,0,1,0,0,15104.19,0
15602979,751,Copperbelt,Male,29,1,33884.125,1,1,0,16706.3325,0
15675791,610,Copperbelt,Male,36,4,32360.075,2,1,0,25659.5875,0
15567778,690,Lusaka,Female,54,1,36006.95,1,1,1,27182.755,1
15805261,700,Other Provinces,Male,29,8,0,2,0,1,38024.255,0
15602500,850,Other Provinces,Male,38,1,36585.995,1,0,1,25975.5275,0
15740494,633,Copperbelt,Female,33,3,0,2,1,0,47777.755,0
15589924,577,Other Provinces,Female,40,1,0,2,1,1,27196.75,0
15806926,615,Copperbelt,Female,35,2,24360.005,2,1,1,34954.025,0
15700710,490,Copperbelt,Female,37,3,29116.3825,1,0,1,6108.9425,0
